"","real","mean","variance","bias","mse"
"mle.y1",100,99.6241084163297,89.3101407168381,-0.375891583670281,89.4514351995122
"mle.y2",10,9.60180488013948,86.7022428645263,-0.398195119860516,86.860802218007
"mme.y1",100,99.5649710204082,126.798597169798,-0.435028979591834,126.987847382883
"mme.y2",10,10.5768783673469,94.9445227088506,0.576878367346939,95.2773113595635
"mle.boot.y1",100,98.8468564545008,120.005203576995,-1.15314354549925,121.334943613522
"mle.boot.y2",10,8.82416268858319,117.489940768825,-1.17583731141681,118.872534151745
"mme.boot.y1",100,99.5807287967347,127.236026988644,-0.419271203265311,127.411815330532
"mme.boot.y2",10,9.082656,118.519765101905,-0.917344,119.361285116241
