"","real","mean","variance","bias","mse"
"mle.y1",10,9.69265355080624,8.19136976831934,-0.307346449193759,8.28583160815135
"mle.y2",10,9.68861456282512,8.34117460364511,-0.311385437174883,8.4381354941297
"mme.y1",10,10.0694591666667,8.86191484130885,0.0694591666666664,8.86673941714288
"mme.y2",10,10.0654191666667,9.017799825601,0.0654191666666666,9.02207949296836
"mle.boot.y1",10,10.05422757586,8.87671291880662,0.0542275758599917,8.87965354879028
"mle.boot.y2",10,10.0507592064411,9.0389504760745,0.0507592064410947,9.04152697311303
"mme.boot.y1",10,10.06672122,8.84651479460211,0.0667212199999998,8.8509665158004
"mme.boot.y2",10,10.06330446,8.99803196489739,0.0633044599999995,9.00203941955328
